,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,index,archive_index_number,timestamp,non_event_flag,over_freq_flag,over_freq_index,under_freq_flag,under_freq_index,ambig_flag,severity_desc,file_name,ABC_values,Event Check
497,497,497,497,497,497,497,497.0,497,497.0,497,497,497,497,497,497,11801,2019-08-23 10:59:29,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-23-11-02_751.csv,"[nan, nan, nan]",
498,498,498,498,498,498,498,498.0,498,498.0,498,498,498,498,498,498,11855,2019-08-23 13:23:29,False,False,,True,572.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-23-13-26_805.csv,"[nan, nan, nan]",
499,499,499,499,499,499,499,499.0,499,499.0,499,499,499,499,499,499,11877,2019-08-23 14:22:09,False,True,388.0,True,991.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-23-14-24_827.csv,"[nan, nan, nan]",
500,500,500,500,500,500,500,500.0,500,500.0,500,500,500,500,500,500,11902,2019-08-23 15:28:49,False,True,458.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-23-15-31_852.csv,"[nan, nan, nan]",
501,501,501,501,501,501,501,501.0,501,501.0,501,501,501,501,501,501,11909,2019-08-23 15:47:29,False,False,,True,2708.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-23-15-50_859.csv,"[nan, nan, nan]",
502,502,502,502,502,502,502,502.0,502,502.0,502,502,502,502,502,502,11978,2019-08-23 18:51:29,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-23-18-54_928.csv,"[nan, nan, nan]",
503,503,503,503,503,503,503,503.0,503,503.0,503,503,503,503,503,503,12027,2019-08-23 21:02:09,False,True,3467.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-23-21-04_977.csv,"[nan, nan, nan]",
504,504,504,504,504,504,504,504.0,504,504.0,504,504,504,504,504,504,12048,2019-08-23 21:58:09,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-23-22-00_998.csv,"[nan, nan, nan]",
505,505,505,505,505,505,505,505.0,505,505.0,505,505,505,505,505,505,12093,2019-08-23 23:58:09,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-00-00_1043.csv,"[nan, nan, nan]",
506,506,506,506,506,506,506,506.0,506,506.0,506,506,506,506,506,506,12119,2019-08-24 1:07:29,False,True,2287.0,True,6747.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-01-10_1069.csv,"[nan, nan, nan]",
507,507,507,507,507,507,507,507.0,507,507.0,507,507,507,507,507,507,12125,2019-08-24 1:23:29,False,False,,True,7126.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-01-26_1075.csv,"[nan, nan, nan]",
508,508,508,508,508,508,508,508.0,508,508.0,508,508,508,508,508,508,12163,2019-08-24 3:04:49,False,True,3635.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-03-07_1113.csv,"[nan, nan, nan]",
509,509,509,509,509,509,509,509.0,509,509.0,509,509,509,509,509,509,12218,2019-08-24 5:31:29,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-05-34_1168.csv,"[nan, nan, nan]",
510,510,510,510,510,510,510,510.0,510,510.0,510,510,510,510,510,510,12219,2019-08-24 5:34:09,False,False,,True,5442.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-05-36_1169.csv,"[nan, nan, nan]",
511,511,511,511,511,511,511,511.0,511,511.0,511,511,511,511,511,511,12220,2019-08-24 5:36:49,False,True,5008.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-05-39_1170.csv,"[nan, nan, nan]",
512,512,512,512,512,512,512,512.0,512,512.0,512,512,512,512,512,512,12228,2019-08-24 5:58:09,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-06-00_1178.csv,"[nan, nan, nan]",
513,513,513,513,513,513,513,513.0,513,513.0,513,513,513,513,513,513,12241,2019-08-24 6:32:49,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-06-35_1191.csv,"[nan, nan, nan]",
514,514,514,514,514,514,514,514.0,514,514.0,514,514,514,514,514,514,12252,2019-08-24 7:02:09,False,True,2817.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-07-04_1202.csv,"[nan, nan, nan]",
515,515,515,515,515,515,515,515.0,515,515.0,515,515,515,515,515,515,12266,2019-08-24 7:39:29,False,True,7405.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-07-42_1216.csv,"[nan, nan, nan]",
516,516,516,516,516,516,516,516.0,516,516.0,516,516,516,516,516,516,12270,2019-08-24 7:50:09,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-07-52_1220.csv,"[nan, nan, nan]",
517,517,517,517,517,517,517,517.0,517,517.0,517,517,517,517,517,517,12284,2019-08-24 8:27:29,False,True,1412.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-08-30_1234.csv,"[nan, nan, nan]",
518,518,518,518,518,518,518,518.0,518,518.0,518,518,518,518,518,518,12309,2019-08-24 9:34:09,False,True,2333.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-09-36_1259.csv,"[nan, nan, nan]",
519,519,519,519,519,519,519,519.0,519,519.0,519,519,519,519,519,519,12336,2019-08-24 10:46:09,False,True,1007.0,True,5093.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-10-48_1286.csv,"[nan, nan, nan]",
520,520,520,520,520,520,520,520.0,520,520.0,520,520,520,520,520,520,12348,2019-08-24 11:18:09,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-11-20_1298.csv,"[nan, nan, nan]",
521,521,521,521,521,521,521,521.0,521,521.0,521,521,521,521,521,521,12363,2019-08-24 11:58:09,False,False,,True,387.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-12-00_1313.csv,"[nan, nan, nan]",
522,522,522,522,522,522,522,522.0,522,522.0,522,522,522,522,522,522,12397,2019-08-24 13:28:49,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-13-31_1347.csv,"[nan, nan, nan]",
523,523,523,523,523,523,523,523.0,523,523.0,523,523,523,523,523,523,12487,2019-08-24 17:28:49,False,False,,True,5060.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-17-31_1437.csv,"[nan, nan, nan]",
524,524,524,524,524,524,524,524.0,524,524.0,524,524,524,524,524,524,12565,2019-08-24 20:56:49,False,False,,True,773.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-24-20-59_1515.csv,"[nan, nan, nan]",
525,525,525,525,525,525,525,525.0,525,525.0,525,525,525,525,525,525,12633,2019-08-24 23:58:09,False,False,,True,746.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-00-00_1583.csv,"[nan, nan, nan]",
526,526,526,526,526,526,526,526.0,526,526.0,526,526,526,526,526,526,12647,2019-08-25 0:35:29,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-00-38_1597.csv,"[nan, nan, nan]",
527,527,527,527,527,527,527,527.0,527,527.0,527,527,527,527,527,527,12677,2019-08-25 1:55:29,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-01-58_1627.csv,"[nan, nan, nan]",
528,528,528,528,528,528,528,528.0,528,528.0,528,528,528,528,528,528,12678,2019-08-25 1:58:09,False,True,79.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-02-00_1628.csv,"[nan, nan, nan]",
529,529,529,529,529,529,529,529.0,529,529.0,529,529,529,529,529,529,12680,2019-08-25 2:03:29,False,False,,True,1556.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-02-06_1630.csv,"[nan, nan, nan]",
530,530,530,530,530,530,530,530.0,530,530.0,530,530,530,530,530,530,12683,2019-08-25 2:11:29,False,False,,True,3323.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-02-14_1633.csv,"[nan, nan, nan]",
531,531,531,531,531,531,531,531.0,531,531.0,531,531,531,531,531,531,12700,2019-08-25 2:56:49,False,True,1981.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-02-59_1650.csv,"[nan, nan, nan]",
532,532,532,532,532,532,532,532.0,532,532.0,532,532,532,532,532,532,12703,2019-08-25 3:04:49,False,True,6082.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-03-07_1653.csv,"[nan, nan, nan]",
533,533,533,533,533,533,533,533.0,533,533.0,533,533,533,533,533,533,12709,2019-08-25 3:20:49,False,True,308.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-03-23_1659.csv,"[nan, nan, nan]",
534,534,534,534,534,534,534,534.0,534,534.0,534,534,534,534,534,534,12732,2019-08-25 4:22:09,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-04-24_1682.csv,"[nan, nan, nan]",
535,535,535,535,535,535,535,535.0,535,535.0,535,535,535,535,535,535,12735,2019-08-25 4:30:09,False,False,,True,1301.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-04-32_1685.csv,"[nan, nan, nan]",
536,536,536,536,536,536,536,536.0,536,536.0,536,536,536,536,536,536,12766,2019-08-25 5:52:49,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-05-55_1716.csv,"[nan, nan, nan]",
537,537,537,537,537,537,537,537.0,537,537.0,537,537,537,537,537,537,12770,2019-08-25 6:03:29,False,False,,True,8925.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-06-06_1720.csv,"[nan, nan, nan]",
538,538,538,538,538,538,538,538.0,538,538.0,538,538,538,538,538,538,12790,2019-08-25 6:56:49,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-06-59_1740.csv,"[nan, nan, nan]",
539,539,539,539,539,539,539,539.0,539,539.0,539,539,539,539,539,539,12803,2019-08-25 7:31:29,False,False,,True,8905.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-07-34_1753.csv,"[nan, nan, nan]",
540,540,540,540,540,540,540,540.0,540,540.0,540,540,540,540,540,540,12808,2019-08-25 7:44:49,False,True,5577.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-07-47_1758.csv,"[nan, nan, nan]",
541,541,541,541,541,541,541,541.0,541,541.0,541,541,541,541,541,541,12813,2019-08-25 7:58:09,False,True,1928.0,True,7428.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-08-00_1763.csv,"[nan, nan, nan]",
542,542,542,542,542,542,542,542.0,542,542.0,542,542,542,542,542,542,12816,2019-08-25 8:06:09,False,True,2998.0,True,6017.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-08-08_1766.csv,"[nan, nan, nan]",
543,543,543,543,543,543,543,543.0,543,543.0,543,543,543,543,543,543,12830,2019-08-25 8:43:29,False,True,2729.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-08-46_1780.csv,"[nan, nan, nan]",
544,544,544,544,544,544,544,544.0,544,544.0,544,544,544,544,544,544,12841,2019-08-25 9:12:49,False,True,7529.0,True,4929.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-09-15_1791.csv,"[nan, nan, nan]",
545,545,545,545,545,545,545,545.0,545,545.0,545,545,545,545,545,545,12886,2019-08-25 11:12:49,False,True,7295.0,True,593.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-11-15_1836.csv,"[nan, nan, nan]",
546,546,546,546,546,546,546,546.0,546,546.0,546,546,546,546,546,546,12993,2019-08-25 15:58:09,False,True,4247.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-25-16-00_1943.csv,"[nan, nan, nan]",
547,547,547,547,547,547,547,547.0,547,547.0,547,547,547,547,547,547,13185,2019-08-26 0:30:09,False,True,9218.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-00-32_2135.csv,"[nan, nan, nan]",
548,548,548,548,548,548,548,548.0,548,548.0,548,548,548,548,548,548,13214,2019-08-26 1:47:29,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-01-50_2164.csv,"[nan, nan, nan]",
549,549,549,549,549,549,549,549.0,549,549.0,549,549,549,549,549,549,13272,2019-08-26 4:22:09,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-04-24_2222.csv,"[nan, nan, nan]",
550,550,550,550,550,550,550,550.0,550,550.0,550,550,550,550,550,550,13301,2019-08-26 5:39:29,False,True,8059.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-05-42_2251.csv,"[nan, nan, nan]",
551,551,551,551,551,551,551,551.0,551,551.0,551,551,551,551,551,551,13310,2019-08-26 6:03:29,False,False,,True,1716.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-06-06_2260.csv,"[nan, nan, nan]",
552,552,552,552,552,552,552,552.0,552,552.0,552,552,552,552,552,552,13330,2019-08-26 6:56:49,False,True,2504.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-06-59_2280.csv,"[nan, nan, nan]",
553,553,553,553,553,553,553,553.0,553,553.0,553,553,553,553,553,553,13419,2019-08-26 10:54:09,False,False,,True,7149.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-10-56_2369.csv,"[nan, nan, nan]",
554,554,554,554,554,554,554,554.0,554,554.0,554,554,554,554,554,554,13596,2019-08-26 18:46:09,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-18-48_2546.csv,"[nan, nan, nan]",
555,555,555,555,555,555,555,555.0,555,555.0,555,555,555,555,555,555,13666,2019-08-26 21:52:49,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-21-55_2616.csv,"[nan, nan, nan]",
556,556,556,556,556,556,556,556.0,556,556.0,556,556,556,556,556,556,13668,2019-08-26 21:58:09,False,True,2558.0,True,6790.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-22-00_2618.csv,"[nan, nan, nan]",
557,557,557,557,557,557,557,557.0,557,557.0,557,557,557,557,557,557,13671,2019-08-26 22:06:09,False,False,,True,111.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-26-22-08_2621.csv,"[nan, nan, nan]",
558,558,558,558,558,558,558,558.0,558,558.0,558,558,558,558,558,558,13740,2019-08-27 1:10:09,False,True,164.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-01-12_2690.csv,"[nan, nan, nan]",
559,559,559,559,559,559,559,559.0,559,559.0,559,559,559,559,559,559,13750,2019-08-27 1:36:49,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-01-39_2700.csv,"[nan, nan, nan]",
560,560,560,560,560,560,560,560.0,560,560.0,560,560,560,560,560,560,13767,2019-08-27 2:22:09,False,True,2288.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-02-24_2717.csv,"[nan, nan, nan]",
561,561,561,561,561,561,561,561.0,561,561.0,561,561,561,561,561,561,13770,2019-08-27 2:30:09,False,True,5387.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-02-32_2720.csv,"[nan, nan, nan]",
562,562,562,562,562,562,562,562.0,562,562.0,562,562,562,562,562,562,13831,2019-08-27 5:12:49,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-05-15_2781.csv,"[nan, nan, nan]",
563,563,563,563,563,563,563,563.0,563,563.0,563,563,563,563,563,563,13846,2019-08-27 5:52:49,False,True,7773.0,True,1576.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-05-55_2796.csv,"[nan, nan, nan]",
564,564,564,564,564,564,564,564.0,564,564.0,564,564,564,564,564,564,13870,2019-08-27 6:56:49,False,True,1.0,True,9762.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-06-59_2820.csv,"[nan, nan, nan]",
565,565,565,565,565,565,565,565.0,565,565.0,565,565,565,565,565,565,13887,2019-08-27 7:42:09,False,True,562.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-07-44_2837.csv,"[nan, nan, nan]",
566,566,566,566,566,566,566,566.0,566,566.0,566,566,566,566,566,566,13893,2019-08-27 7:58:09,False,True,1893.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-08-00_2843.csv,"[nan, nan, nan]",
567,567,567,567,567,567,567,567.0,567,567.0,567,567,567,567,567,567,13895,2019-08-27 8:03:29,False,True,42.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-08-06_2845.csv,"[nan, nan, nan]",
568,568,568,568,568,568,568,568.0,568,568.0,568,568,568,568,568,568,13896,2019-08-27 8:06:09,False,True,951.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-08-08_2846.csv,"[nan, nan, nan]",
569,569,569,569,569,569,569,569.0,569,569.0,569,569,569,569,569,569,13918,2019-08-27 9:04:49,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-09-07_2868.csv,"[nan, nan, nan]",
570,570,570,570,570,570,570,570.0,570,570.0,570,570,570,570,570,570,13949,2019-08-27 10:27:29,False,False,,True,4.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-10-30_2899.csv,"[nan, nan, nan]",
571,571,571,571,571,571,571,571.0,571,571.0,571,571,571,571,571,571,14028,2019-08-27 13:58:09,False,False,,True,7.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-14-00_2978.csv,"[nan, nan, nan]",
572,572,572,572,572,572,572,572.0,572,572.0,572,572,572,572,572,572,14047,2019-08-27 14:48:49,False,False,,True,2135.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-14-51_2997.csv,"[nan, nan, nan]",
573,573,573,573,573,573,573,573.0,573,573.0,573,573,573,573,573,573,14069,2019-08-27 15:47:29,False,True,5697.0,True,3133.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-15-50_3019.csv,"[nan, nan, nan]",
574,574,574,574,574,574,574,574.0,574,574.0,574,574,574,574,574,574,14140,2019-08-27 18:56:49,False,True,261.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-18-59_3090.csv,"[nan, nan, nan]",
575,575,575,575,575,575,575,575.0,575,575.0,575,575,575,575,575,575,14149,2019-08-27 19:20:49,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-27-19-23_3099.csv,"[nan, nan, nan]",
576,576,576,576,576,576,576,576.0,576,576.0,576,576,576,576,576,576,14296,2019-08-28 1:52:49,False,True,536.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-01-55_3246.csv,"[nan, nan, nan]",
577,577,577,577,577,577,577,577.0,577,577.0,577,577,577,577,577,577,14315,2019-08-28 2:43:29,False,True,1505.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-02-46_3265.csv,"[nan, nan, nan]",
578,578,578,578,578,578,578,578.0,578,578.0,578,578,578,578,578,578,14316,2019-08-28 2:46:09,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-02-48_3266.csv,"[nan, nan, nan]",
579,579,579,579,579,579,579,579.0,579,579.0,579,579,579,579,579,579,14403,2019-08-28 6:38:09,False,True,1402.0,True,218.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-06-40_3353.csv,"[nan, nan, nan]",
580,580,580,580,580,580,580,580.0,580,580.0,580,580,580,580,580,580,14436,2019-08-28 8:06:09,False,True,3.0,True,7855.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-08-08_3386.csv,"[nan, nan, nan]",
581,581,581,581,581,581,581,581.0,581,581.0,581,581,581,581,581,581,14501,2019-08-28 10:59:29,False,False,,True,7954.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-11-02_3451.csv,"[nan, nan, nan]",
582,582,582,582,582,582,582,582.0,582,582.0,582,582,582,582,582,582,14534,2019-08-28 12:27:29,False,True,9282.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-12-30_3484.csv,"[nan, nan, nan]",
583,583,583,583,583,583,583,583.0,583,583.0,583,583,583,583,583,583,14774,2019-08-28 23:07:29,False,True,3816.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-23-10_3724.csv,"[nan, nan, nan]",
584,584,584,584,584,584,584,584.0,584,584.0,584,584,584,584,584,584,14784,2019-08-28 23:34:09,False,True,1312.0,True,387.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-28-23-36_3734.csv,"[nan, nan, nan]",
585,585,585,585,585,585,585,585.0,585,585.0,585,585,585,585,585,585,14857,2019-08-29 2:48:49,False,True,6987.0,True,6562.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-29-02-51_3807.csv,"[nan, nan, nan]",
586,586,586,586,586,586,586,586.0,586,586.0,586,586,586,586,586,586,14873,2019-08-29 3:31:29,False,True,2386.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-29-03-34_3823.csv,"[nan, nan, nan]",
587,587,587,587,587,587,587,587.0,587,587.0,587,587,587,587,587,587,14888,2019-08-29 4:11:29,False,False,,True,1170.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-29-04-14_3838.csv,"[nan, nan, nan]",
588,588,588,588,588,588,588,588.0,588,588.0,588,588,588,588,588,588,14897,2019-08-29 4:35:29,False,False,,True,2578.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-29-04-38_3847.csv,"[nan, nan, nan]",
589,589,589,589,589,589,589,589.0,589,589.0,589,589,589,589,589,589,14936,2019-08-29 6:19:29,False,True,2743.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-29-06-22_3886.csv,"[nan, nan, nan]",
590,590,590,590,590,590,590,590.0,590,590.0,590,590,590,590,590,590,14966,2019-08-29 7:39:29,False,True,7733.0,True,4404.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-29-07-42_3916.csv,"[nan, nan, nan]",
591,591,591,591,591,591,591,591.0,591,591.0,591,591,591,591,591,591,14967,2019-08-29 7:42:09,False,True,1960.0,True,7127.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-08-29-07-44_3917.csv,"[nan, nan, nan]",
